Fuel Loadings = tons / acre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macroplot,MonStatusOrd,MonStatus,OneHr,TenHr,HunHr,FineWood,ThSound,ThRotten,ThousandHourDc1Sz1,ThousandHourDc1Sz2,ThousandHourDc1Sz3,ThousandHourDc1Sz4,ThousandHourDc1Sz5,ThousandHourDc2Sz1,ThousandHourDc2Sz2,ThousandHourDc2Sz3,ThousandHourDc2Sz4,ThousandHourDc2Sz5,ThousandHourDc3Sz1,ThousandHourDc3Sz2,ThousandHourDc3Sz3,ThousandHourDc3Sz4,ThousandHourDc3Sz5,ThousandHourDc4Sz1,ThousandHourDc4Sz2,ThousandHourDc4Sz3,ThousandHourDc4Sz4,ThousandHourDc4Sz5,ThousandHourDc5Sz1,ThousandHourDc5Sz2,ThousandHourDc5Sz3,ThousandHourDc5Sz4,ThousandHourDc5Sz5,Th_3_6_Snd,Th_6_12_Snd,Th_12_20_Snd,Th_20_35_Snd,Th_35_50_Snd,Th_GT_50_Snd,Th_3_6_Rot,Th_6_12_Rot,Th_12_20_Rot,Th_20_35_Rot,Th_35_50_Rot,Th_GT_50_Rot,TotalWood,Duff,Litter,TotalAll,DuffDep,LittDep,TotDep,FuelBedDep
108,15,01Pre,0.157121298,1.343117096,1.97898624,3.479224634,0,0.5531328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5531328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5531328,0,0,0,0,4.032357434,0,0,4.032357434,1.355,0,1.355,0
108,16,01Post,0.139266605,2.417610773,0.56542464,3.122302018,5.282362368,1.416019968,0,0,0,0,0,0,0,0,0,0,0.48720384,2.73549312,2.059665408,0,0,0,0,1.416019968,0,0,0,0,0,0,0,0.48720384,4.795158528,0,0,0,0,0,1.416019968,0,0,0,0,9.820684354,0,0,9.820684354,0.325,0,0.325,0
108,17,01yr01,0.142837544,1.007337822,0.56542464,1.715600006,0,1.188928224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499202352,0.689725872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499202352,0.689725872,0,0,0,0,2.90452823,0,0,2.90452823,0.15,0,0.15,0
108,18,01yr02,0.142837544,1.007337822,0.56542464,1.715600006,2.328968448,1.560141792,0,0,0,0,0,0,0,0,0,0,0.6760512,1.652917248,0,0,0,0,1.560141792,0,0,0,0,0,0,0,0,0.6760512,1.652917248,0,0,0,0,0,1.560141792,0,0,0,0,5.604710246,0,0,5.604710246,0.47,0,0.47,0
108,19,01yr03,0.217827255,1.477428806,1.97898624,3.6742423,3.128385024,0.5531328,0,0,0,0,0,0,0,0,0,0,3.128385024,0,0,0,0,0,0.5531328,0,0,0,0,0,0,0,0,3.128385024,0,0,0,0,0,0,0.5531328,0,0,0,0,7.355760124,0,0,7.355760124,0.93,0,0.93,0
108,20,01yr04,0.414228878,2.619078337,2.26169856,5.295005775,3.278792448,1.113333408,0,0,0,0,0,0,0,0,0,0,2.419704576,0.859087872,0,0,0,0.44404272,0.669290688,0,0,0,0,0,0,0,0,2.419704576,0.859087872,0,0,0,0,0.44404272,0.669290688,0,0,0,0,9.687131631,0,0,9.687131631,0.265,0,0.265,0
109,3,Control_11yr,0.121411912,2.417610773,2.8271232,5.366145885,0,0.8296992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2765664,0.5531328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2765664,0.5531328,0,0,0,0,6.195845085,0,0,6.195845085,0.32,0,0.32,0
109,7,Control_16yr,0.214256316,2.148987354,1.69627392,4.05951759,4.1680512,0,0,0,0,0,0,0,0,0,0,0,1.1286144,0.8045568,2.23488,0,0,0,0,0,0,0,0,0,0,0,0,1.1286144,3.0394368,0,0,0,0,0,0,0,0,0,0,8.22756879,0,0,8.22756879,0.575,0,0.575,0
109,8,Control_17yr,0.12855379,1.208805386,1.69627392,3.033633096,15.336864,0.38412,0,0,0,0,0,0,0,0,0,0,0.810144,0,0,14.52672,0,0.38412,0,0,0,0,0,0,0,0,0,0.810144,0,14.52672,0,0,0,0.38412,0,0,0,0,0,18.7546171,0,0,18.7546171,0.1,0,0.1,0
109,11,Control_20yr,0.078560649,0.738714403,0.56542464,1.382699692,0.647444736,2.924228736,0,0,0,0,0,0,0,0,0,0,0.647444736,0,0,0,0,0.637331904,0,0,2.286896832,0,0,0,0,0,0,0.647444736,0,0,0,0,0,0.637331904,0,2.286896832,0,0,0,4.954373164,0,0,4.954373164,0.225,0,0.225,0
109,12,Control_21yr,0.103557219,0.873026112,0.56542464,1.542007972,3.62497536,3.581227584,0,0,0,0,0,0,0,0,0,0,0.871379712,0,2.753595648,0,0,0.863348112,0,0,2.717879472,0,0,0,0,0,0,0.871379712,2.753595648,0,0,0,0,0.863348112,0,2.717879472,0,0,0,8.748210916,0,0,8.748210916,1,0,1,0
109,13,Control_22yr,0.067847833,1.275961241,2.54441088,3.888219955,0.4525632,5.289486048,0,0,0,0,0,0,0,0,0,0,0.4525632,0,0,0,0,0.167322672,0,2.067487488,3.054675888,0,0,0,0,0,0,0.4525632,0,0,0,0,0,0.167322672,2.067487488,3.054675888,0,0,0,9.630269203,0,0,9.630269203,0.94,0,0.94,0
109,14,Control_23yr,0.371377614,1.410272951,2.26169856,4.043349125,3.553906176,3.594748608,0,0,0,0,0,0,0,0,0,0,0.700187904,0,2.853718272,0,0,0,0.7528752,0,2.841873408,0,0,0,0,0,0,0.700187904,2.853718272,0,0,0,0,0,0.7528752,2.841873408,0,0,0,11.19200391,0,0,11.19200391,0.22,0,0.22,0
110,5,Control_14yr,0.135695667,0.805870258,1.13084928,2.072415204,1.2738816,2.5198272,0,0,0,0,0,0,0,0,0,0,1.2738816,0,0,0,0,0,0.9833472,1.53648,0,0,0,0,0,0,0,1.2738816,0,0,0,0,0,0,2.5198272,0,0,0,0,5.866124004,0,0,5.866124004,0.38,0,0.38,0
110,8,Control_17yr,0.092844404,1.343117096,1.4135616,2.8495231,0.8045568,3.2112432,0,0,0,0,0,0,0,0,0,0,0,0.8045568,0,0,0,0.2458368,0.7528752,0,2.2125312,0,0,0,0,0,0,0,0.8045568,0,0,0,0,0.2458368,0.7528752,2.2125312,0,0,0,6.8653231,0,0,6.8653231,0,0,0,0
110,10,Control_19yr,0.110699097,2.417610773,2.54441088,5.072720749,0.514916352,1.058481072,0,0,0,0,0,0,0,0,0,0,0.514916352,0,0,0,0,0,1.058481072,0,0,0,0,0,0,0,0,0.514916352,0,0,0,0,0,0,1.058481072,0,0,0,0,6.646118173,0,0,6.646118173,0.075,0,0.075,0
110,12,Control_21yr,0.074989711,1.275961241,1.4135616,2.764512552,1.939205376,0.368908848,0,0,0,0,0,0,0,0,0,0,0.472900608,1.466304768,0,0,0,0.368908848,0,0,0,0,0,0,0,0,0,0.472900608,1.466304768,0,0,0,0,0.368908848,0,0,0,0,0,5.072626776,0,0,5.072626776,0.52,0,0.52,0
110,14,Control_23yr,0.321384474,3.022013466,2.26169856,5.6050965,0.866462976,1.644187248,0,0,0,0,0,0,0,0,0,0,0.866462976,0,0,0,0,0.399638448,0,1.2445488,0,0,0,0,0,0,0,0.866462976,0,0,0,0,0,0.399638448,1.2445488,0,0,0,0,8.115746724,0,0,8.115746724,0.125,0,0.125,0
111,24,02Pre,0.282104149,1.074493677,0.84813696,2.204734786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.204734786,0,0,2.204734786,0.14,0,0.14,0
111,25,02Post,0.210685377,1.141649532,0.28271232,1.635047229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.635047229,0,0,1.635047229,0.3,0,0.3,0
111,26,02yr01,0.335668228,2.014675644,1.13084928,3.481193152,1.4303232,0.4647852,0,0,0,0,0,0,0,0,0,0,0,1.4303232,0,0,0,0.4647852,0,0,0,0,0,0,0,0,0,0,1.4303232,0,0,0,0,0.4647852,0,0,0,0,0,5.376301552,0,0,5.376301552,0.32,0,0.32,0
111,27,02yr02,0.385661369,4.835221546,6.50238336,11.72326627,29.2322304,6.9602544,0,0,0,0,0,0,0,0,0,0,1.8326016,5.8553856,6.70464,14.8396032,0,0.38412,1.1062656,1.53648,3.9333888,0,0,0,0,0,0,1.8326016,12.5600256,14.8396032,0,0,0,0.38412,2.6427456,3.9333888,0,0,0,47.91575107,0,0,47.91575107,0.025,0,0.025,0
111,31,03Post,0.04999314,0.671558548,4.52339712,5.244948808,15.8564736,0.2458368,0,0,0,0,0,0,0,0,0,0,3.3634944,3.0394368,9.4535424,0,0,0.2458368,0,0,0,0,0,0,0,0,0,3.3634944,12.4929792,0,0,0,0,0.2458368,0,0,0,0,0,21.34725921,0,0,21.34725921,0,0,0,0
111,32,03yr01,0.071418772,1.947519789,6.50238336,8.521321921,22.99244544,7.281225072,0,0,0,0,0,0,0,0,0,0,3.339134208,2.16001152,9.862301952,7.63099776,0,0.561737088,1.971611136,1.2445488,3.503328048,0,0,0,0,0,0,3.339134208,12.02231347,7.63099776,0,0,0,0.561737088,3.216159936,3.503328048,0,0,0,38.79499243,0,0,38.79499243,0,0,0,0
111,33,03yr02,0.071418772,1.746052225,6.21967104,8.037142037,35.41122662,0,0,0,0,0,0,0,0,0,0,0,3.055974912,6.784648704,4.85639424,20.71420877,0,0,0,0,0,0,0,0,0,0,0,3.055974912,11.64104294,20.71420877,0,0,0,0,0,0,0,0,0,43.44836866,0,0,43.44836866,0,0,0,0
111,34,03yr03,0.210685377,1.746052225,3.10983552,5.066573122,40.2875113,0,0,0,0,0,0,0,0,0,0,0,2.568547584,5.795937792,7.009030656,24.91399526,0,0,0,0,0,0,0,0,0,0,0,2.568547584,12.80496845,24.91399526,0,0,0,0,0,0,0,0,0,45.35408442,0,0,45.35408442,0.75,0,0.75,0
111,35,03yr04,0.114270035,1.880363934,3.39254784,5.38718181,33.05968589,0,0,0,0,0,0,0,0,0,0,0,1.013965056,3.172188672,11.5599168,17.31361536,0,0,0,0,0,0,0,0,0,0,0,1.013965056,14.73210547,17.31361536,0,0,0,0,0,0,0,0,0,38.4468677,0,0,38.4468677,0.32,0,0.32,0
111,36,03yr05,0.303529781,2.753390047,4.2406848,7.297604628,33.67114906,0,0,0,0,0,0,0,0,0,0,0,2.9835648,4.974172416,10.27150848,15.44190336,0,0,0,0,0,0,0,0,0,0,0,2.9835648,15.2456809,15.44190336,0,0,0,0,0,0,0,0,0,40.96875368,0,0,40.96875368,0.18,0,0.18,0
112,24,02Pre,0.17854693,0.671558548,1.4135616,2.263667078,0,1.923519312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7605576,1.162961712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7605576,1.162961712,0,0,0,0,4.18718639,0,0,4.18718639,1.95,0,1.95,0
112,25,02Post,0.067847833,0.805870258,0.56542464,1.439142731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.439142731,0,0,1.439142731,0.46,0,0.46,0
112,26,02yr01,0.185688807,2.014675644,0.56542464,2.765789091,1.5308928,2.5966512,0,0,0,0,0,0,0,0,0,0,0.726336,0.8045568,0,0,0,0,0,0,2.5966512,0,0,0,0,0,0,0.726336,0.8045568,0,0,0,0,0,0,2.5966512,0,0,0,6.893333091,0,0,6.893333091,0.82,0,0.82,0
112,27,02yr02,0.271391334,2.350454918,1.69627392,4.318120172,41.0044608,0.9833472,0,0,0,0,0,0,0,0,0,0,2.4416064,3.4696512,19.0914624,16.0017408,0,0,0.9833472,0,0,0,0,0,0,0,0,2.4416064,22.5611136,16.0017408,0,0,0,0,0.9833472,0,0,0,0,46.30592817,0,0,46.30592817,0.25,0,0.25,0
112,31,03Post,0.096415342,0.268623419,0.84813696,1.213175721,37.9985472,2.1280248,0,0,0,0,0,0,0,0,0,0,2.2237056,9.9284544,22.06944,3.7769472,0,0.883476,0,1.2445488,0,0,0,0,0,0,0,2.2237056,31.9978944,3.7769472,0,0,0,0.883476,1.2445488,0,0,0,0,41.33974772,0,0,41.33974772,0.1,0,0.1,0
112,32,03yr01,0.089273465,1.007337822,2.54441088,3.641022167,29.63339136,11.87115178,0,0,0,0,0,0,0,0,0,0,3.08860416,9.824979456,9.607525632,7.112282112,0,0.38412,2.286435888,2.067487488,7.1331084,0,0,0,0,0,0,3.08860416,19.43250509,7.112282112,0,0,0,0.38412,4.353923376,7.1331084,0,0,0,45.1455653,0,0,45.1455653,0,0,0,0
112,33,03yr02,0.132124728,1.074493677,2.54441088,3.751029285,56.48055782,3.464916048,0,0,0,0,0,0,0,0,0,0,4.542170112,13.29820646,15.56660966,23.07357158,0,0.986727456,0,0,2.478188592,0,0,0,0,0,0,4.542170112,28.86481613,23.07357158,0,0,0,0.986727456,0,2.478188592,0,0,0,63.69650316,0,0,63.69650316,0,0,0,0
112,34,03yr03,0.082131588,1.074493677,1.69627392,2.852899185,44.62742477,7.83912096,0,0,0,0,0,0,0,0,0,0,3.086816256,11.86810675,18.45206323,11.22043853,0,0.325119168,0,1.2445488,0,6.269452992,0,0,0,0,0,3.086816256,30.32016998,11.22043853,0,0,0,0.325119168,1.2445488,0,6.269452992,0,0,55.31944491,0,0,55.31944491,0,0,0,0
112,35,03yr04,0.071418772,0.738714403,3.10983552,3.919968695,27.85107456,17.27940773,0,0,0,0,0,0,0,0,0,0,3.262030848,9.849339648,10.84564915,3.894054912,0,1.108416672,0,7.376179536,8.79481152,0,0,0,0,0,0,3.262030848,20.6949888,3.894054912,0,0,0,1.108416672,7.376179536,8.79481152,0,0,0,49.05045098,0,0,49.05045098,0.15,0,0.15,0
112,36,03yr05,0.249965702,1.54458466,5.6542464,7.448796762,40.71169152,12.5338356,0,0,0,0,0,0,0,0,0,0,2.631794688,10.18412467,9.812464128,18.08330803,0,0.981657072,1.561217328,9.9909612,0,0,0,0,0,0,0,2.631794688,19.9965888,18.08330803,0,0,0,0.981657072,11.55217853,0,0,0,0,60.69432388,0,0,60.69432388,0.01,0,0.01,0
113,22,01yr11,0.342810106,0.873026112,0,1.215836218,0,0.1382832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1382832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1382832,0,0,0,0,0,1.354119418,0,0,1.354119418,0.39,0,0.39,0
113,24,02Pre,0.157121298,0.940181967,0.56542464,1.662727906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.662727906,0,0,1.662727906,0.24,0,0.24,0
113,25,02Post,0.142837544,0.671558548,0.9423744,1.756770492,2.383872,0,0,0,0,0,0,0,0,0,0,0,0,2.383872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.383872,0,0,0,0,0,0,0,0,0,0,4.140642492,0,0,4.140642492,1.5,0,1.5,0
113,26,02yr01,0.172595366,0.895411397,0.4711872,1.539193963,7.524096,0,0,0,0,0,0,0,0,0,0,0,0,0,7.524096,0,0,0,0,0,0,0,0,0,0,0,0,0,7.524096,0,0,0,0,0,0,0,0,0,0,9.063289963,0,0,9.063289963,0.575,0,0.575,0
113,27,02yr02,0.239252886,2.753390047,3.10983552,6.102478453,24.5948544,0,0,0,0,0,0,0,0,0,0,0,0.4525632,6.7772736,2.23488,15.1301376,0,0,0,0,0,0,0,0,0,0,0,0.4525632,9.0121536,15.1301376,0,0,0,0,0,0,0,0,0,30.69733285,0,0,30.69733285,0.3,0,0.3,0
113,31,03Post,0.17854693,1.67889637,3.10983552,4.96727882,16.3537344,1.7976816,0,0,0,0,0,0,0,0,0,0,1.0112832,4.1233536,1.8102528,9.4088448,0,0,0.5531328,1.2445488,0,0,0,0,0,0,0,1.0112832,5.9336064,9.4088448,0,0,0,0,1.7976816,0,0,0,0,23.11869482,0,0,23.11869482,0.025,0,0.025,0
113,32,03yr01,0.17854693,2.753390047,5.93695872,8.868895697,23.87008282,5.578651584,0,0,0,0,0,0,0,0,0,0,1.249074432,7.060432896,9.101772288,6.4588032,0,0,0.710468352,0,4.868183232,0,0,0,0,0,0,1.249074432,16.16220518,6.4588032,0,0,0,0,0.710468352,4.868183232,0,0,0,38.3176301,0,0,38.3176301,0,0,0,0
113,33,03yr02,0.096415342,1.746052225,3.10983552,4.952303087,34.61560934,2.945278512,0,0,0,0,0,0,0,0,0,0,3.671237376,4.57926912,8.207820288,18.15728256,0,0,0.9833472,1.961931312,0,0,0,0,0,0,0,3.671237376,12.78708941,18.15728256,0,0,0,0,2.945278512,0,0,0,0,42.51319094,0,0,42.51319094,0,0,0,0
113,34,03yr03,0.092844404,1.81320808,1.13084928,3.036901763,31.06729037,4.79228112,0,0,0,0,0,0,0,0,0,0,2.208955392,6.558925824,6.721178112,15.57823104,0,0,1.284650928,3.507630192,0,0,0,0,0,0,0,2.208955392,13.28010394,15.57823104,0,0,0,0,4.79228112,0,0,0,0,38.89647325,0,0,38.89647325,0.03,0,0.03,0
113,35,03yr04,0.089273465,2.283299063,3.67526016,6.047832688,17.26422451,12.27555331,0,0,0,0,0,0,0,0,0,0,0.722313216,4.703528448,8.00310528,3.835277568,0,0.978123168,0.571724208,3.437566704,7.288139232,0,0,0,0,0,0,0.722313216,12.70663373,3.835277568,0,0,0,0.978123168,4.009290912,7.288139232,0,0,0,35.58761051,0,0,35.58761051,0.46,0,0.46,0
113,36,03yr05,0.592775808,2.417610773,4.52339712,7.5337837,7.289284608,17.31735878,0,0,0,0,0,0,0,0,0,0,0.751366656,1.223820288,1.932947712,3.381149952,0,1.518656832,2.383695072,5.7387528,7.67625408,0,0,0,0,0,0,0.751366656,3.156768,3.381149952,0,0,0,1.518656832,8.122447872,7.67625408,0,0,0,32.14042709,0,0,32.14042709,0.225,0,0.225,0
114,4,Control_13yr,0.124982851,1.007337822,1.4135616,2.545882273,3.0841344,3.3495264,0,0,0,0,0,0,0,0,0,0,0.55872,2.5254144,0,0,0,0,0.7528752,0,2.5966512,0,0,0,0,0,0,0.55872,2.5254144,0,0,0,0,0,0.7528752,2.5966512,0,0,0,8.979543073,0,0,8.979543073,0.23,0,0.23,0
114,8,Control_17yr,0.164263176,1.007337822,0.84813696,2.019737958,9.502262784,2.545025472,0,0,0,0,0,0,0,0,0,0,0,0.859087872,0,8.643174912,0,0,0.7528752,1.792150272,0,0,0,0,0,0,0,0,0.859087872,8.643174912,0,0,0,0,2.545025472,0,0,0,0,14.06702621,0,0,14.06702621,0.623,0,0.623,0
114,9,Control_18yr,0.303529781,2.350454918,1.13084928,3.784833979,6.984893952,10.56268541,0,0,0,0,0,0,0,0,0,0,0.493684992,1.190967552,0,5.300241408,0,0.284095152,1.6632396,0,8.615350656,0,0,0,0,0,0,0.493684992,1.190967552,5.300241408,0,0,0,0.284095152,1.6632396,8.615350656,0,0,0,21.33241334,0,0,21.33241334,0.325,0,0.325,0
114,11,Control_20yr,0.22854007,1.208805386,2.26169856,3.699044017,24.01624397,0,0,0,0,0,0,0,0,0,0,0,1.122356736,3.105812736,2.655260928,17.13281357,0,0,0,0,0,0,0,0,0,0,0,1.122356736,5.761073664,17.13281357,0,0,0,0,0,0,0,0,0,27.71528798,0,0,27.71528798,1.625,0,1.625,0
114,13,Control_22yr,1.089136273,1.611740515,4.2406848,6.941561588,25.0791529,0,0,0,0,0,0,0,0,0,0,0,0.394232832,4.134528,4.763870208,15.78652186,0,0,0,0,0,0,0,0,0,0,0,0.394232832,8.898398208,15.78652186,0,0,0,0,0,0,0,0,0,32.02071448,0,0,32.02071448,0.335,0,0.335,0
115,21,01yr10,0.221398193,1.074493677,1.4135616,2.70945347,0.55872,1.2445488,0,0,0,0,0,0,0,0,0,0,0.55872,0,0,0,0,0,0,1.2445488,0,0,0,0,0,0,0,0.55872,0,0,0,0,0,0,1.2445488,0,0,0,0,4.51272227,0,0,4.51272227,0.43,0,0.43,0
115,23,01yr12,0.189259746,2.216143208,1.13084928,3.536252234,0.762317568,0.8949996,0,0,0,0,0,0,0,0,0,0,0.762317568,0,0,0,0,0.2458368,0.6491628,0,0,0,0,0,0,0,0,0.762317568,0,0,0,0,0,0.2458368,0.6491628,0,0,0,0,5.193569402,0,0,5.193569402,0.435,0,0.435,0
115,24,02Pre,0.460651079,1.746052225,1.69627392,3.902977224,5.9056704,2.2125312,0,0,0,0,0,0,0,0,0,0,0.3575808,5.5480896,0,0,0,0,0,0,2.2125312,0,0,0,0,0,0,0.3575808,5.5480896,0,0,0,0,0,0,2.2125312,0,0,0,12.02117882,0,0,12.02117882,0.35,0,0.35,0
115,25,02Post,0.110699097,0.537246838,0.56542464,1.213370575,9.0177408,4.9052124,0,0,0,0,0,0,0,0,0,0,0.2737728,0,8.743968,0,0,0.4647852,0,0,4.4404272,0,0,0,0,0,0,0.2737728,8.743968,0,0,0,0,0.4647852,0,4.4404272,0,0,0,15.13632378,0,0,15.13632378,0.135,0,0.135,0
115,26,02yr01,0.221398193,2.417610773,1.69627392,4.335282886,10.80877363,5.60892024,0,0,0,0,0,0,0,0,0,0,0.532124928,0.831598848,9.445049856,0,0,0,0,1.272359088,4.336561152,0,0,0,0,0,0,0.532124928,10.2766487,0,0,0,0,0,1.272359088,4.336561152,0,0,0,20.75297676,0,0,20.75297676,0.025,0,0.025,0
115,27,02yr02,0.167834114,0.738714403,0.56542464,1.471973157,12.48716851,3.322177056,0,0,0,0,0,0,0,0,0,0,2.12648832,0,10.36068019,0,0,0,0.571724208,2.750452848,0,0,0,0,0,0,0,2.12648832,10.36068019,0,0,0,0,0,3.322177056,0,0,0,0,17.28131873,0,0,17.28131873,0,0,0,0
115,28,02yr03,0.092844404,0.738714403,0.84813696,1.679695766,12.86463974,1.721472192,0,0,0,0,0,0,0,0,0,0,1.700967168,1.691580672,9.472091904,0,0,0.2458368,0,1.475635392,0,0,0,0,0,0,0,1.700967168,11.16367258,0,0,0,0,0.2458368,1.475635392,0,0,0,0,16.2658077,0,0,16.2658077,0.14,0,0.14,0
115,29,02yr04,0.103557219,1.074493677,1.4135616,2.591612496,7.794814464,5.383364976,0,0,0,0,0,0,0,0,0,0,1.960213248,3.081005568,2.753595648,0,0,0.431597232,0,4.951767744,0,0,0,0,0,0,0,1.960213248,5.834601216,0,0,0,0,0.431597232,4.951767744,0,0,0,0,15.76979194,0,0,15.76979194,0.22,0,0.22,0
115,30,02yr05,0.94272779,0.805870258,1.97898624,3.727584288,14.67399859,7.710978528,0,0,0,0,0,0,0,0,0,0,1.965800448,4.809014784,4.294545408,3.604637952,0,0,1.008084528,3.245814,3.45708,0,0,0,0,0,0,1.965800448,9.103560192,3.604637952,0,0,0,0,4.253898528,3.45708,0,0,0,26.11256141,0,0,26.11256141,0.125,0,0.125,0
116,4,Control_13yr,0.065467208,1.231190671,1.8847488,3.181406679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.181406679,0,0,3.181406679,0.55,0,0.55,0
116,8,Control_17yr,0.02499657,0.738714403,1.13084928,1.894560253,2.514016512,1.253921328,0,0,0,0,0,0,0,0,0,0,0.228851712,2.2851648,0,0,0,1.253921328,0,0,0,0,0,0,0,0,0,0.228851712,2.2851648,0,0,0,0,1.253921328,0,0,0,0,0,5.662498093,0,0,5.662498093,0.558,0,0.558,0
116,9,Control_18yr,0.242823825,2.216143208,1.4135616,3.872528633,7.363706112,0.986112864,0,0,0,0,0,0,0,0,0,0,0,3.586758912,0,3.7769472,0,0.167322672,0.818790192,0,0,0,0,0,0,0,0,0,3.586758912,3.7769472,0,0,0,0.167322672,0.818790192,0,0,0,0,12.22234761,0,0,12.22234761,0.245,0,0.245,0
116,11,Control_20yr,0.103557219,0.738714403,1.4135616,2.255833222,11.63098598,0,0,0,0,0,0,0,0,0,0,0,0,4.913830656,2.7042048,4.012950528,0,0,0,0,0,0,0,0,0,0,0,0,7.618035456,4.012950528,0,0,0,0,0,0,0,0,0,13.88681921,0,0,13.88681921,0.575,0,0.575,0
116,13,Control_22yr,0.353522921,1.67889637,0.84813696,2.880556251,10.76429952,0,0,0,0,0,0,0,0,0,0,0,0,3.133525248,7.630774272,0,0,0,0,0,0,0,0,0,0,0,0,0,10.76429952,0,0,0,0,0,0,0,0,0,0,13.64485577,0,0,13.64485577,0.25,0,0.25,0
117,21,01yr10,0.15355036,0.805870258,1.69627392,2.655694537,20.0692224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7769472,16.2922752,0,0,0,0,0,0,0,0,0,0,0,0,3.7769472,16.2922752,0,0,0,0,0,0,0,0,22.72491694,0,0,22.72491694,0.31,0,0.31,0
117,23,01yr12,0.117840974,3.156325176,3.10983552,6.384001669,5.02848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02848,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02848,0,0,0,0,0,0,0,0,0,11.41248167,0,0,11.41248167,0.31,0,0.31,0
117,24,02Pre,0.421370755,1.67889637,1.4135616,3.513828725,0,2.3508144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4916736,0,1.8591408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4916736,1.8591408,0,0,0,0,5.864643125,0,0,5.864643125,0.65,0,0.65,0
117,25,02Post,0.107128158,1.208805386,0.56542464,1.881358184,3.492,3.9525948,0,0,0,0,0,0,0,0,0,0,0,0,0,3.492,0,0.6030684,0.7528752,0,2.5966512,0,0,0,0,0,0,0,0,3.492,0,0,0,0.6030684,0.7528752,2.5966512,0,0,0,9.325952984,0,0,9.325952984,0.475,0,0.475,0
117,26,02yr01,0.174975991,3.022013466,3.39254784,6.589537297,9.44683776,1.19768616,0,0,0,0,0,0,0,0,0,0,0.472900608,0,0,8.973937152,0,0.587857248,0.609828912,0,0,0,0,0,0,0,0,0.472900608,0,8.973937152,0,0,0,0.587857248,0.609828912,0,0,0,0,17.23406122,0,0,17.23406122,0.15,0,0.15,0
117,27,02yr02,0.146408483,0.805870258,1.97898624,2.93126498,4.4027136,0.598919904,0,0,0,0,0,0,0,0,0,0,1.1844864,0,0,3.2182272,0,0.598919904,0,0,0,0,0,0,0,0,0,1.1844864,0,3.2182272,0,0,0,0.598919904,0,0,0,0,0,7.932898484,0,0,7.932898484,0.125,0,0.125,0
117,28,02yr03,0.060705956,0.805870258,2.26169856,3.128274774,5.023563264,0.325119168,0,0,0,0,0,0,0,0,0,0,1.475467776,0,0,3.548095488,0,0.325119168,0,0,0,0,0,0,0,0,0,1.475467776,0,3.548095488,0,0,0,0.325119168,0,0,0,0,0,8.476957206,0,0,8.476957206,0.42,0,0.42,0
117,29,02yr04,0.149979421,1.947519789,1.13084928,3.22834849,0.55872,3.098158272,0,0,0,0,0,0,0,0,0,0,0.55872,0,0,0,0,0,0,0,3.098158272,0,0,0,0,0,0,0.55872,0,0,0,0,0,0,0,3.098158272,0,0,0,6.885226762,0,0,6.885226762,0.82,0,0.82,0
117,30,02yr05,0.335668228,1.410272951,3.10983552,4.855776699,2.102798592,0,0,0,0,0,0,0,0,0,0,0,0,0,2.102798592,0,0,0,0,0,0,0,0,0,0,0,0,0,2.102798592,0,0,0,0,0,0,0,0,0,0,6.958575291,0,0,6.958575291,0.05,0,0.05,0
