Fuel Loadings = tons / acre

Macroplot,MonStatusOrd,MonStatus,OneHr,TenHr,HunHr,FineWood,>3_Snd,>3_Rot,3_<6_DC1,6_<9_DC1,9_<12_DC1,12_<20_DC1,>20_DC1,3_<6_DC2,6_<9_DC2,9_<12_DC2,12_<20_DC2,>20_DC2,3_<6_DC3,6_<9_DC3,9_<12_DC3,12_<20_DC3,>20_DC3,3_<6_DC4,6_<9_DC4,9_<12_DC4,12_<20_DC4,>20_DC4,3_<6_DC5,6_<9_DC5,9_<12_DC5,12_<20_DC5,>20_DC5,3_<6_Snd,6_<12_Snd,12_<20_Snd,20_<35_Snd,35_<50_Snd,50>_Snd,3_<6_Rot,6_<12_Rot,12_<20_Rot,20_<35_Rot,35_<50_Rot,50>_Rot,TotalWood,Duff,Litter,TotalAll,DuffDep,LittDep,TotDep,FuelBedDep
"NORTHEAST-013",5,"01YR05",0.366342763523187,1.21938449361591,2.42611101670985,4.01183827384894,0,2.60510554824279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60510554824279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60510554824279,0,0,0,0,6.61694382209174,18.667275,2.8450125,28.1292313220917,1.87,0.57,2.44,0
"OF-001",0,"00PRE",0.111423481568156,0.304648875810757,0,0.416072357378913,38.8542293459841,22.1769959348078,0,0,0,0,0,0,0,0,0,0,6.40138587688219,3.58597017061136,28.8668732984906,0,0,1.41680338101353,15.0929790297401,5.66721352405411,0,0,0,0,0,0,0,6.40138587688219,32.4528434691019,0,0,0,0,1.41680338101353,20.7601925537942,0,0,0,0,61.4472976381708,2.096325,6.3388875,69.8825101381708,0.21,1.27,1.48,0
"OF-001",2,"01YR01",0.0159017717720425,1.82607101011403,2.42212417719853,4.2640969590846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2640969590846,2.19615,21.462375,27.9226219590846,0.22,4.3,4.52,0
"OF-001",3,"01YR02",0.238526576580638,3.34779685187571,2.42212417719853,6.00844760565488,4.56652884504533,0,0,0,0,0,0,0,0,0,0,0,0,4.56652884504533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56652884504533,0,0,0,0,0,0,0,0,0,0,10.5749764507002,4.7916,21.9615,37.3280764507002,0.48,4.4,4.88,0
"OF-002",0,"00PRE",0.111312402404298,0.608690336704675,4.84424835439707,5.56425109350604,9.6791772621716,30.1719414266436,0,0,0,0,0,0,0,0,0,0,5.8619319255786,3.817245336593,0,0,0,4.7501219435094,0,13.7904511397058,11.6313683434285,0,0,0,0,0,0,5.8619319255786,3.817245336593,0,0,0,0,4.7501219435094,13.7904511397058,11.6313683434285,0,0,0,45.4153697823213,0.499125,1.79685,47.7113447823213,0.05,0.36,0.41,0
"OF-002",2,"01YR01",0.159017717720425,0,3.6331862657978,3.79220398351823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79220398351823,0.7986,6.7381875,11.3289914835182,0.08,1.35,1.43,0
"OF-002",3,"01YR02",0.0795088588602127,3.04345168352337,1.21106208859927,4.33402263098285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33402263098285,3.5937,5.5402875,13.4680101309829,0.36,1.11,1.47,0
"OF-003",0,"00PRE",0.0319366266031661,0.916856134600828,1.21612982098149,2.16492258218548,0,25.8910716639276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25200911245048,9.22274673780115,12.416315813676,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25200911245048,21.6390625514771,0,0,0,0,28.0559942461131,1.79685,4.5420375,34.3948817461131,0.18,0.91,1.09,0
"OF-003",2,"01YR01",0.0479049399047492,1.22247484613444,6.08064910490745,7.35102889094664,1.91848105656949,0,0,0,0,0,0,0,0,0,0,0,1.91848105656949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91848105656949,0,0,0,0,0,0,0,0,0,0,0,9.26950994751613,4.7916,15.472875,29.5339849475161,0.48,3.1,3.58,0
"OF-003",3,"01YR02",0.0637841550551976,0.456722811295255,3.6416038421627,4.16211080851315,1.34112218819911,2.89125249662955,0,0,0,0,0,0,0,0,0,0,1.34112218819911,0,0,0,0,1.17803498174243,1.71321751488712,0,0,0,0,0,0,0,0,1.34112218819911,0,0,0,0,0,1.17803498174243,1.71321751488712,0,0,0,0,8.3944854933418,0,13.875675,22.2701604933418,0,2.78,2.78,0
"OF-004",0,"00PRE",0.0481320685107655,0.307067721845722,1.22189577897087,1.57709556932736,0,29.1513115517423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.171794622451,2.97951692929122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.171794622451,2.97951692929122,0,0,0,0,30.7284071210696,0,3.9430875,34.6714946210696,0,0.79,0.79,0
"OF-004",2,"01YR01",0.0645776664284333,1.54494582763388,3.6886249863923,5.29814848045461,10.7295132347541,3.14505308574272,0,0,0,0,0,0,0,0,0,0,6.97418360259014,3.75532963216392,0,0,0,3.14505308574272,0,0,0,0,0,0,0,0,0,6.97418360259014,3.75532963216392,0,0,0,0,3.14505308574272,0,0,0,0,0,19.1727148009514,0.19965,5.290725,24.6630898009514,0.02,1.06,1.08,0
"OF-004",3,"01YR02",0.113010916249758,2.4719133242142,1.22954166213077,3.81446590259473,0,9.58630914605109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76981192192815,2.81649722412294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76981192192815,2.81649722412294,0,0,0,0,13.4007750486458,2.495625,6.18915,22.0855500486458,0.25,1.24,1.49,0
"OF-005",0,"00PRE",0.130152301204183,0.622748593510083,17.3464573624781,18.0993582571924,46.9592904721271,23.2186331598266,0,0,0,0,0,0,0,0,0,0,4.40121184989825,9.08655739374574,17.604847399593,15.8666738288901,0,2.02016195991593,11.7412528211892,9.45721837872146,0,0,0,0,0,0,0,4.40121184989825,26.6914047933387,15.8666738288901,0,0,0,2.02016195991593,21.1984711999107,0,0,0,0,88.2772818891461,3.493875,5.5902,97.3613568891461,0.35,1.12,1.47,0
"OF-005",2,"01YR01",0.0242199235365442,1.38361151439093,7.96980060641732,9.37763204434479,2.06239353756843,31.5066760478011,0,0,0,0,0,0,0,0,0,0,2.06239353756843,0,0,0,0,6.12824609878854,7.82928963473966,11.5065319739934,6.0426083402795,0,0,0,0,0,0,2.06239353756843,0,0,0,0,0,6.12824609878854,19.335821608733,6.0426083402795,0,0,0,42.9467016297143,3.7434375,8.75964375,55.4497828797143,0.375,1.755,2.13,0
"OF-005",3,"01YR02",0.00795088588602127,0.767892049283548,4.91417480476999,5.69001773993956,9.80174408343003,26.066543067113,0,0,0,0,0,0,0,0,0,0,1.74493296305736,0,0,8.05681112037267,0,4.36544381171283,9.30311398850487,12.3979852668953,0,0,0,0,0,0,0,1.74493296305736,0,8.05681112037267,0,0,0,4.36544381171283,21.7010992554002,0,0,0,0,41.5583048904826,0,9.95754375,51.5158486404826,0,1.995,1.995,0
"OF-006",0,"00PRE",0.0635689723816089,0,0,0.0635689723816089,4.30672988765984,0,0,0,0,0,0,0,0,0,0,0,0,4.30672988765984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30672988765984,0,0,0,0,0,0,0,0,0,0,4.37029886004145,1.1979,2.096325,7.66452386004145,0.12,0.42,0.54,0
"OF-006",2,"01YR01",0.0556228508339078,0.152081399157988,0,0.207704249991896,14.0993246192463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0993246192463,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0993246192463,0,0,0,0,0,0,0,0,0,14.3070288692382,1.5972,2.02145625,17.9256851192382,0.16,0.405,0.565,0
"OF-006",3,"01YR02",0.0397306077385056,0,0,0.0397306077385056,2.15336494382992,0,0,0,0,0,0,0,0,0,0,0,0,2.15336494382992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15336494382992,0,0,0,0,0,0,0,0,0,0,2.19309555156843,0,4.11778125,6.31087680156843,0,0.825,0.825,0
"OF-007",0,"00PRE",0.047669580100259,0.304117188719091,0,0.35178676881935,2.32811639709015,7.96285651296742,0,0,0,0,0,0,0,0,0,0,2.32811639709015,0,0,0,0,1.11749587060327,0,6.84536064236415,0,0,0,0,0,0,0,2.32811639709015,0,0,0,0,0,1.11749587060327,6.84536064236415,0,0,0,0,10.6427596788769,0.299475,2.3958,13.3380346788769,0.03,0.48,0.51,0
"OF-007",2,"01YR01",0.174788460367616,0,1.21015490320746,1.38494336357507,0,0.715197357186093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715197357186093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715197357186093,0,0,0,0,0,2.10014072076117,0,2.3458875,4.44602822076117,0,0.47,0.47,0
"OF-007",3,"01YR02",0.127118880267357,0.608234377438183,2.42030980641491,3.15566306412045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15566306412045,4.3923,3.693525,11.2414880641205,0.44,0.74,1.18,0
"OF-008",0,"00PRE",0.0317797200668393,0,0,0.0317797200668393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317797200668393,0,1.497375,1.52915472006684,0,0.3,0.3,0
"OF-008",2,"01YR01",0.0635594401336786,0.304117188719091,0,0.36767662885277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36767662885277,0,1.1479875,1.51566412885277,0,0.23,0.23,0
"OF-008",3,"01YR02",0.047669580100259,0,0,0.047669580100259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047669580100259,0.099825,0.5490375,0.696532080100259,0.01,0.11,0.12,0
"OF-009",0,"00PRE",0.287159157550446,1.52665556534362,2.42997079604866,4.24378551894272,5.76405154199308,28.3048589406996,0,0,0,0,0,0,0,0,0,0,5.76405154199308,0,0,0,0,7.83125640157891,11.9888064736564,8.48479606546426,0,0,0,0,0,0,0,5.76405154199308,0,0,0,0,0,7.83125640157891,20.4736025391207,0,0,0,0,38.3126960016354,2.19615,5.490375,45.9992210016354,0.22,1.1,1.32,0
"OF-009",2,"01YR01",0.0556838942690859,0.30474695569235,0,0.360430849961436,5.34973724794171,0,0,0,0,0,0,0,0,0,0,0,2.65989384059707,2.68984340734464,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65989384059707,2.68984340734464,0,0,0,0,0,0,0,0,0,0,5.71016809790314,0,15.74739375,21.4575618479031,0,3.155,3.155,0
"OF-009",3,"01YR02",0.151159439711856,1.97939481855934,1.21498539802433,3.34553965629553,2.32854639716002,2.24824991513298,0,0,0,0,0,0,0,0,0,0,2.32854639716002,0,0,0,0,0.335648309529718,1.91260160560326,0,0,0,0,0,0,0,0,2.32854639716002,0,0,0,0,0,0.335648309529718,1.91260160560326,0,0,0,0,7.92233596858853,0,18.59240625,26.5147422185885,0,3.725,3.725,0
"OF-010",0,"00PRE",0.047859859591741,0.610662226137446,0,0.658522085729187,0,12.232389173591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61170255283645,3.62068662075459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61170255283645,3.62068662075459,0,0,0,0,12.8909112593202,0,3.5937,16.4846112593202,0,0.72,0.72,0
"OF-010",2,"01YR01",0.111673005714062,0.763327782671808,1.21498539802433,2.0899861864102,2.90399741921014,14.0244563065525,0,0,0,0,0,0,0,0,0,0,0.989191651488836,1.9148057677213,0,0,0,0,0,0,0,14.0244563065525,0,0,0,0,0,0.989191651488836,1.9148057677213,0,0,0,0,0,0,0,14.0244563065525,0,0,19.0184399121728,1.497375,8.98425,29.5000649121728,0.15,1.8,1.95,0
"OF-010",3,"01YR02",0.0558008565504731,0.457655550974102,3.64088401666818,4.15434042419275,0,4.74085520665868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39310495559899,1.34775025105969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39310495559899,1.34775025105969,0,0,0,0,8.89519563085143,0,9.00920625,17.9044018808514,0,1.805,1.805,0
"OF-011",0,"00PRE",0.0635689723816089,0,1.21033639468295,1.27390536706456,9.68641670234913,9.56230948835028,0,0,0,0,0,0,0,0,0,0,0,9.68641670234913,0,0,0,1.41454282372046,0,8.14776666462982,0,0,0,0,0,0,0,0,9.68641670234913,0,0,0,0,1.41454282372046,8.14776666462982,0,0,0,0,20.522631557764,0.19965,2.8450125,23.567294057764,0.02,0.57,0.59,0
"OF-011",2,"01YR01",0.0794612154770111,0,3.63100918404885,3.71047039952586,9.54670876914217,2.39686422908188,0,0,0,0,0,0,0,0,0,0,2.81744331967366,6.7292654494685,0,0,0,2.39686422908188,0,0,0,0,0,0,0,0,0,2.81744331967366,6.7292654494685,0,0,0,0,2.39686422908188,0,0,0,0,0,15.6540433977499,0.299475,3.0446625,18.9981808977499,0.03,0.61,0.64,0
"OF-011",3,"01YR02",0.0635689723816089,0,3.63100918404885,3.69457815643046,0,6.21211325004741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96219792189173,4.24991532815568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96219792189173,4.24991532815568,0,0,0,0,9.90669140647788,0.7986,1.5972,12.3024914064779,0.08,0.32,0.4,0
"OF-012",0,"00PRE",0.0160030579665992,0,3.65632781356075,3.67233087152735,8.55816116422774,12.1943245432646,0,0,0,0,0,0,0,0,0,0,2.25185150195187,6.30630966227587,0,0,0,1.64879422758492,4.06289908640379,6.48263122927586,0,0,0,0,0,0,0,2.25185150195187,6.30630966227587,0,0,0,0,1.64879422758492,10.5455303156796,0,0,0,0,24.4248165790197,1.1979,2.7451875,28.3679040790197,0.12,0.55,0.67,0
"OF-012",2,"01YR01",0.0800152898329962,0.612567384416845,0,0.692582674249841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692582674249841,4.19265,14.9238375,19.8090701742498,0.42,2.99,3.41,0
"OF-012",3,"01YR02",0.0320061159331985,1.22513476883369,0,1.25714088476689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25714088476689,6.688275,11.38005,19.3254658847669,0.67,2.28,2.95,0
"S RIVERSIDE-001",0,"00PRE",0.0290945766901243,0,0,0.0290945766901243,49.5602843333825,4.27275474869696,0,0,0,0,0,0,0,0,0,0,0.939712384593147,35.4058665404482,13.2147054083411,0,0,0.70478428844486,3.5679704602521,0,0,0,0,0,0,0,0,0.939712384593147,48.6205719487893,0,0,0,0,0.70478428844486,3.5679704602521,0,0,0,0,53.8621336587696,3.537099225,1.8422391796875,59.2414720634571,0.35433,0.36909375,0.72342375,0
"S RIVERSIDE-001",10,"01YR12",0.0158890656,0.912305952,0,0.9281950176,0,5.1409224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6711624,4.46976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6711624,4.46976,0,0,0,0,6.0691174176,0,0.7986,6.8677174176,0,0.16,0.16,0
"S RIVERSIDE-003",0,"00PRE",0.0435874147768837,0,0,0.0435874147768837,13.9057890622994,10.3633507070538,0,0,0,0,0,0,0,0,0,0,0,3.99246092508413,9.91332813721531,0,0,0,4.44351002298413,5.91984068406964,0,0,0,0,0,0,0,0,13.9057890622994,0,0,0,0,0,10.3633507070538,0,0,0,0,24.3127271841301,0.88427480625,2.3826293390625,27.5796313294426,0.0885825,0.47736125,0.56594375,0
"S RIVERSIDE-003",10,"01YR12",0.0158890656,0.608203968,0,0.6240930336,0,7.0286976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11744,0,5.9112576,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11744,5.9112576,0,0,0,0,7.6527906336,1.79685,1.5472875,10.9969281336,0.18,0.31,0.49,0
"S RIVERSIDE-004",0,"00PRE",0.0290640875921767,0,0,0.0290640875921767,2.14748613257663,0,0,0,0,0,0,0,0,0,0,0,2.14748613257663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14748613257663,0,0,0,0,0,0,0,0,0,0,0,2.17655022016881,1.031653940625,1.3018490203125,4.51005318110631,0.10334625,0.26082625,0.3641725,0
"S RIVERSIDE-004",10,"01YR12",0.0317844861908044,0,0,0.0317844861908044,0,33.2644588965768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67719373814954,8.10445720533567,7.55540502783232,15.9274029252593,0,0,0,0,0,0,0,0,0,0,0,0,1.67719373814954,15.659862233168,15.9274029252593,0,0,0,33.2962433827676,1.39755,1.497375,36.1911683827676,0.14,0.3,0.44,0
"SOUTH-001",0,"00PRE",0.217937073884418,3.05881659107535,1.1065237746891,4.38327743964887,3.75415976793953,0,0,0,0,0,0,0,0,0,0,0,0,3.75415976793953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75415976793953,0,0,0,0,0,0,0,0,0,0,8.13743720758839,9.088379953125,2.45631890625,19.6821360669634,0.91043125,0.492125,1.40255625,0
"SOUTH-001",1,"01POST",0.406815871250914,1.66844541331383,1.1065237746891,3.18178505925384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18178505925384,1.621170478125,1.6457336671875,6.44868920456634,0.16240125,0.32972375,0.492125,0
"SOUTH-001",13,"02YR01",0.1430015904,0.304101984,0,0.4471035744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4471035744,4.492125,1.896675,6.8359035744,0.45,0.38,0.83,0
"SOUTH-001",15,"02YR05",0.238335984,0.912305952,0,1.150641936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150641936,2.096325,2.295975,5.542941936,0.21,0.46,0.67,0
"SOUTH-001",18,"02YR10",0.1350570576,0.152050992,0.6050472,0.8921552496,2.3005296,0,0,0,0,0,0,0,0,0,0,0,2.3005296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3005296,0,0,0,0,0,0,0,0,0,0,0,3.1926848496,1.697025,3.1444875,8.0341973496,0.17,0.63,0.8,0
"SOUTH-003",0,"00PRE",0.435874147768837,1.94651964886613,3.3195713240673,5.70196512070227,18.851454615962,0,0,0,0,0,0,0,0,0,0,0,7.35434032664716,0,11.4971142893148,0,0,0,0,0,0,0,0,0,0,0,0,7.35434032664716,11.4971142893148,0,0,0,0,0,0,0,0,0,0,24.5534197366642,16.457336671875,4.0529261953125,45.0636826038517,1.64861875,0.81200625,2.460625,0
"SOUTH-003",1,"01POST",0.305111903438186,2.22459388441843,2.2130475493782,4.74275333723482,0,0.776055214528749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776055214528749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776055214528749,0,0,0,0,0,5.51880855176357,6.8776929375,1.8422391796875,14.2387406689511,0.688975,0.36909375,1.05806875,0
"SOUTH-003",13,"02YR01",0.3654485088,2.432815872,0,2.7982643808,3.6959328,0,0,0,0,0,0,0,0,0,0,0,0,3.6959328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6959328,0,0,0,0,0,0,0,0,0,0,6.4941971808,8.485125,1.39755,16.3768721808,0.85,0.28,1.13,0
"SOUTH-003",15,"02YR05",0.1430015904,1.216407936,0,1.3594095264,7.7112672,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7112672,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7112672,0,0,0,0,0,0,0,0,0,0,9.0706767264,6.7881,1.5972,17.4559767264,0.68,0.32,1,0
"SOUTH-003",18,"02YR10",0.0794469168668393,1.36848933743818,1.81523235481119,3.26316860911621,7.7191824,2.78531480856985,0,0,0,0,0,0,0,0,0,0,0.5070384,7.212144,0,0,0,0.873,1.91231480856985,0,0,0,0,0,0,0,0,0.5070384,7.212144,0,0,0,0,0.873,1.91231480856985,0,0,0,0,13.7676658176861,2.9448375,4.7416875,21.4541908176861,0.295,0.95,1.245,0
"SOUTH-004",0,"00PRE",0.214555209228114,1.21676519446442,10.2889178434604,11.720238247153,9.65902522962313,33.8802725090517,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65902522962313,0,0,2.12495766407784,31.7553148449739,0,0,0,0,0,0,0,0,0,9.65902522962313,0,0,0,0,33.8802725090517,0,0,0,0,55.2595359858278,3.993,3.4439625,62.6964984858278,0.4,0.69,1.09,0
"SOUTH-005",0,"00PRE",0.0635594401336786,0.456175783078637,0,0.519735223212316,0,6.90891822000471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616019598670053,1.91231480856985,4.38058381276482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616019598670053,6.29289862133466,0,0,0,0,7.42865344321703,4.8415125,3.11953125,15.389697193217,0.485,0.625,1.11,0
"SOUTH-006",0,"00PRE",0.0956127802638078,0.610662226137446,2.42725601111212,3.13353101751337,0.478701441930325,15.0563422111221,0,0,0,0,0,0,0,0,0,0,0.478701441930325,0,0,0,0,1.19527082054096,3.73962127414222,10.1214501164389,0,0,0,0,0,0,0,0.478701441930325,0,0,0,0,0,1.19527082054096,13.8610713905812,0,0,0,0,18.6685746705658,5.1909,3.094575,26.9540496705658,0.52,0.62,1.14,0
"WEST-001",0,"00PRE",0.130762244330651,0.556148471104609,2.76630943672275,3.45322015215801,27.3991338141563,0.859258980088698,0,0,0,0,0,0,0,0,0,0,1.9724003468276,13.3045369119654,12.1221965553633,0,0,0.859258980088698,0,0,0,0,0,0,0,0,0,1.9724003468276,25.4267334673287,0,0,0,0,0.859258980088698,0,0,0,0,0,31.711612946403,7.36895671875,3.93011025,43.010679915153,0.7381875,0.7874,1.5255875,0
"WEST-001",15,"02YR05",0.143065926643281,2.12967159381425,0,2.27273752045753,2.05794625118031,15.931382686678,0,0,0,0,0,0,0,0,0,0,2.05794625118031,0,0,0,0,0,0,0,15.931382686678,0,0,0,0,0,0,2.05794625118031,0,0,0,0,0,0,0,15.931382686678,0,0,0,20.2620664583159,7.686525,3.6436125,31.5922039583159,0.77,0.73,1.5,0
"WEST-001",22,"03POST",0.238443211072135,1.21695519646529,10.8957493801174,12.3511477876548,10.3353805842437,4.58426392734067,0,0,0,0,0,0,0,0,0,0,3.60443370113927,6.73094688310447,0,0,0,0,4.58426392734067,0,0,0,0,0,0,0,0,3.60443370113927,6.73094688310447,0,0,0,0,0,4.58426392734067,0,0,0,0,27.2707922992392,3.294225,3.0446625,33.6096797992392,0.33,0.61,0.94,0
"WEST-001",23,"03YR01",0.158962140714756,1.21695519646529,13.3170270201435,14.6929443573235,12.6607014728567,0,0,0,0,0,0,0,0,0,0,0,3.89509881221589,0,8.76560266064082,0,0,0,0,0,0,0,0,0,0,0,0,3.89509881221589,8.76560266064082,0,0,0,0,0,0,0,0,0,0,27.3536458301803,2.695275,3.893175,33.9420958301803,0.27,0.78,1.05,0
"WEST-001",26,"04YR01",0.190754568857708,0.304238799116322,1.21063882001305,1.70563218798708,0,1.3527107092412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3527107092412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3527107092412,0,0,0,0,0,3.05834289722828,2.295975,5.2408125,10.5951303972283,0.23,1.05,1.28,0
"WEST-001",27,"04YR02",0.158962140714756,0.608477598232644,3.63191646003914,4.39935619898654,0,1.3527107092412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3527107092412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3527107092412,0,0,0,0,0,5.75206690822774,1.497375,4.9413375,12.1907794082277,0.15,0.99,1.14,0
"WEST-001",28,"04YR05",0.683358493286562,3.19327605467448,5.44651364002609,9.32314818798714,4.25679391535027,1.08772693693529,0,0,0,0,0,0,0,0,0,0,1.5662784,2.69051551535027,0,0,0,1.08772693693529,0,0,0,0,0,0,0,0,0,1.5662784,2.69051551535027,0,0,0,0,1.08772693693529,0,0,0,0,0,14.6676690402727,0,6.01445625,20.6821252902727,0,1.205,1.205,0
"WEST-002",0,"00PRE",0.305111903438186,2.36363100219459,5.5326188734455,8.20136177907827,90.5342757708815,5.99006620199433,0,0,0,0,0,0,0,0,0,0,8.55867771313948,6.63027142609242,18.2153738349683,57.1299527966813,0,1.23733293132772,4.75273327066661,0,0,0,0,0,0,0,0,8.55867771313948,24.8456452610607,57.1299527966813,0,0,0,1.23733293132772,4.75273327066661,0,0,0,0,104.725703751954,11.9131466953125,3.74588633203125,120.384736779298,1.193403125,0.750490625,1.94389375,0
"WEST-002",15,"02YR05",0,0.304117188719091,0,0.304117188719091,0,1.9730786465339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9730786465339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9730786465339,0,0,0,0,0,2.27719583525299,3.79335,3.5937,9.66424583525299,0.38,0.72,1.1,0
"WEST-002",22,"03POST",0.0158898600334197,0,1.21015490320746,1.22604476324088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22604476324088,1.497375,3.2443125,5.96773226324088,0.15,0.65,0.8,0
"WEST-002",23,"03YR01",0,0,0,0,0,19.2460726314648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2460726314648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2460726314648,0,0,0,19.2460726314648,2.7951,2.19615,24.2373226314648,0.28,0.44,0.72,0
"WEST-002",26,"04YR01",0.111229020233938,0.912351566157274,1.21015490320746,2.23373548959867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23373548959867,3.693525,4.5420375,10.4692979895987,0.37,0.91,1.28,0
"WEST-002",27,"04YR02",0.174788460367616,1.21646875487637,2.42030980641491,3.8115670216589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8115670216589,1.697025,3.3441375,8.8527295216589,0.17,0.67,0.84,0
"WEST-002",28,"04YR05",0.0953451178554744,0.45619858787708,0.605077451603729,1.15662115733628,0,8.34161142195448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29963304865773,7.04197837329675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34161142195448,0,0,0,0,9.49823257929076,0,3.26926875,12.7675013292908,0,0.655,0.655,0
