Fuel Loadings = tons / acre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macroplot,MonStatusOrd,MonStatus,OneHr,TenHr,HunHr,FineWood,ThSound,ThRotten,ThousandHourDc1Sz1,ThousandHourDc1Sz2,ThousandHourDc1Sz3,ThousandHourDc1Sz4,ThousandHourDc1Sz5,ThousandHourDc2Sz1,ThousandHourDc2Sz2,ThousandHourDc2Sz3,ThousandHourDc2Sz4,ThousandHourDc2Sz5,ThousandHourDc3Sz1,ThousandHourDc3Sz2,ThousandHourDc3Sz3,ThousandHourDc3Sz4,ThousandHourDc3Sz5,ThousandHourDc4Sz1,ThousandHourDc4Sz2,ThousandHourDc4Sz3,ThousandHourDc4Sz4,ThousandHourDc4Sz5,ThousandHourDc5Sz1,ThousandHourDc5Sz2,ThousandHourDc5Sz3,ThousandHourDc5Sz4,ThousandHourDc5Sz5,Th_3_6_Snd,Th_6_12_Snd,Th_12_20_Snd,Th_20_35_Snd,Th_35_50_Snd,Th_GT_50_Snd,Th_3_6_Rot,Th_6_12_Rot,Th_12_20_Rot,Th_20_35_Rot,Th_35_50_Rot,Th_GT_50_Rot,TotalWood,Duff,Litter,TotalAll,DuffDep,LittDep,TotDep,FuelBedDep
PIPN 15,8,01Year2,0.017686396,0.391256047,0.580303416,0.989245859,3.812105866,0.290104297,0,0,0,0,0,0,0,0,0,0,2.057823233,1.754282633,0,0,0,0.290104297,0,0,0,0,0,0,0,0,0,2.057823233,1.754282633,0,0,0,0,0.290104297,0,0,0,0,0,5.091456021,8.184515625,1.75065825,15.0266299,0.4875,0.955,1.4425,0
PIPN 15,9,01Year5,0.026364501,0.728252634,1.161979256,1.916596391,5.356210154,0,0,0,0,0,0,0,0,0,0,0,2.928137306,0,2.428072848,0,0,0,0,0,0,0,0,0,0,0,0,2.928137306,2.428072848,0,0,0,0,0,0,0,0,0,0,7.272806545,9.82141875,1.883561625,18.97778692,0.585,1.0275,1.6125,0
PIPN 15,10,01Year10,0.070181413,1.125414941,1.168875553,2.364471907,1.942458279,0.735372406,0,0,0,0,0,0,0,0,0,0,0.388491656,1.553966623,0,0,0,0.735372406,0,0,0,0,0,0,0,0,0,0.388491656,1.553966623,0,0,0,0,0.735372406,0,0,0,0,0,5.042302591,9.191840625,1.535263125,15.76940634,0.5475,0.8375,1.385,0
PIPN 15,13,02Post,0.053658129,0.671368717,0.878037633,1.603064478,1.189755696,0,0,0,0,0,0,0,0,0,0,0,0,1.189755696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189755696,0,0,0,0,0,0,0,0,0,0,2.792820174,5.750146875,1.20071325,9.743680299,0.3425,0.655,0.9975,0
PIPN 15,14,02Year1,0.03546899,0.451208224,1.167503129,1.654180342,1.553966623,0,0,0,0,0,0,0,0,0,0,0,0,1.553966623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.553966623,0,0,0,0,0,0,0,0,0,0,3.208146965,2.60225625,0.989901,6.800304215,0.155,0.54,0.695,0
PIPN 15,15,02Year2,0.106228482,0.723707012,0.879410057,1.709345551,0,0.770165751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770165751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770165751,0,0,0,0,2.479511301,5.414371875,0.806586,8.700469176,0.3225,0.44,0.7625,0
PIPN 15,19,03Post,0.017982389,0.615049021,0.588572137,1.221603547,0.373963429,0.770165751,0,0,0,0,0,0,0,0,0,0,0.373963429,0,0,0,0,0,0.770165751,0,0,0,0,0,0,0,0,0.373963429,0,0,0,0,0,0,0.770165751,0,0,0,0,2.365732727,4.11324375,0.68743125,7.166407727,0.245,0.375,0.62,0
PIPN 15,20,03Year1,0.061125024,0.390777383,0,0.451902407,1.553966625,0,0,0,0,0,0,0,0,0,0,0,0,1.553966625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.553966625,0,0,0,0,0,0,0,0,0,0,2.005869032,11.54226563,0.916575,14.46470966,0.6875,0.5,1.1875,0
PIPN 15,21,03Year2,0.043809957,1.021784929,0,1.065594886,1.553966625,0,0,0,0,0,0,0,0,0,0,0,0,1.553966625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.553966625,0,0,0,0,0,0,0,0,0,0,2.619561512,5.246484375,0.288721125,8.154767012,0.3125,0.1575,0.47,0
PIPN 15,22,03Year5,0.008678106,0.453350322,0.289465496,0.751493923,4.734696977,0.893209983,0,0,0,0,0,0,0,0,0,0,0,0,4.734696977,0,0,0,0.893209983,0,0,0,0,0,0,0,0,0,4.734696977,0,0,0,0,0,0.893209983,0,0,0,0,6.379400883,3.10591875,0.72409425,10.20941388,0.185,0.395,0.58,0
PIPN 15,23,03Year10,0.017734495,0.95518922,0.591548955,1.56447267,5.924497759,3.080663003,0,0,0,0,0,0,0,0,0,0,0,0,2.428072852,3.496424907,0,0,0,0,3.080663003,0,0,0,0,0,0,0,2.428072852,3.496424907,0,0,0,0,0,3.080663003,0,0,0,10.56963343,10.9126875,1.626920625,23.10924156,0.65,0.8875,1.5375,0
PIPN 16,5,Pre,0.017734495,0.677605468,0.300711035,0.996050998,11.79550788,0,0,0,0,0,0,0,0,0,0,0,2.543216511,3.316835816,1.966739007,3.968716544,0,0,0,0,0,0,0,0,0,0,0,2.543216511,5.283574823,3.968716544,0,0,0,0,0,0,0,0,0,12.79155888,20.52424688,0.481201875,33.79700763,1.2225,0.2625,1.485,0
PIPN 16,6,01Post,0.052771979,0.509164881,0.60142207,1.16335893,4.557742249,0,0,0,0,0,0,0,0,0,0,0,0,4.557742249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.557742249,0,0,0,0,0,0,0,0,0,0,5.72110118,5.246484375,0.806586,11.77417155,0.3125,0.44,0.7525,0
PIPN 16,7,01Year1,0.009015244,0.451884163,0.590806365,1.051705772,4.414644383,0,0,0,0,0,0,0,0,0,0,0,0.991568468,3.423075915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991568468,3.423075915,0,0,0,0,0,0,0,0,0,0,5.466350155,2.476340625,1.27403925,9.21673003,0.1475,0.695,0.8425,0
PIPN 16,8,01Year2,0.035059747,0.507361084,0.580933249,1.123354081,3.836552857,0,0,0,0,0,0,0,0,0,0,0,0.932774116,2.903778741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932774116,2.903778741,0,0,0,0,0,0,0,0,0,0,4.959906938,7.848740625,0.99906675,13.80771431,0.4675,0.545,1.0125,0
PIPN 16,9,01Year5,0.01767787,0.609340814,0.29083792,0.917856604,5.212207482,0,0,0,0,0,0,0,0,0,0,0,0.949214747,4.262992735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949214747,4.262992735,0,0,0,0,0,0,0,0,0,0,6.130064087,4.071271875,1.480268625,11.68160459,0.2425,0.8075,1.05,0
PIPN 16,10,01Year10,0.052089005,0.886924043,0,0.939013049,4.185617633,0,0,0,0,0,0,0,0,0,0,0,1.278507198,2.907110435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.278507198,2.907110435,0,0,0,0,0,0,0,0,0,0,5.124630682,12.5915625,2.1447855,19.86097868,0.75,1.17,1.92,0
PIPN 16,13,02Post,0.008696988,0.555603115,0.29009533,0.854395432,3.338574159,0,0,0,0,0,0,0,0,0,0,0,2.148818463,1.189755696,0,0,0,0,0,0,0,0,0,0,0,0,0,2.148818463,1.189755696,0,0,0,0,0,0,0,0,0,0,4.192969591,3.483665625,1.09072425,8.767359466,0.2075,0.595,0.8025,0
PIPN 16,14,02Year1,0.078542751,0.447621586,0,0.526164337,3.191319689,0,0,0,0,0,0,0,0,0,0,0,1.291352685,1.899967004,0,0,0,0,0,0,0,0,0,0,0,0,0,1.291352685,1.899967004,0,0,0,0,0,0,0,0,0,0,3.717484025,2.896059375,0.756174375,7.369717775,0.1725,0.4125,0.585,0
PIPN 16,15,02Year2,0.008662626,0.558061895,0,0.566724521,3.186876903,0.280252526,0,0,0,0,0,0,0,0,0,0,1.317767608,1.869109295,0,0,0,0.280252526,0,0,0,0,0,0,0,0,0,1.317767608,1.869109295,0,0,0,0,0.280252526,0,0,0,0,0,4.033853951,2.8540875,1.113638625,8.001580076,0.17,0.6075,0.7775,0
PIPN 16,19,03Post,0.01767787,0.44350046,0.579787076,1.040965406,1.924247735,0,0,0,0,0,0,0,0,0,0,0,0.734492038,1.189755697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734492038,1.189755697,0,0,0,0,0,0,0,0,0,0,2.965213142,1.76281875,0.325384125,5.053416017,0.105,0.1775,0.2825,0
PIPN 16,20,03Year1,0.060751632,0.556900782,0.882386875,1.500039288,2.135599504,0,0,0,0,0,0,0,0,0,0,0,0.945843807,1.189755697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945843807,1.189755697,0,0,0,0,0,0,0,0,0,0,3.635638792,5.330428125,0.902826375,9.868893292,0.3175,0.4925,0.81,0
PIPN 16,21,03Year2,0.017325252,1.001480581,1.453447009,2.472252842,2.538189214,0,0,0,0,0,0,0,0,0,0,0,0.47432729,2.063861924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47432729,2.063861924,0,0,0,0,0,0,0,0,0,0,5.010442056,3.399721875,0.866163375,9.276327306,0.2025,0.4725,0.675,0
PIPN 16,22,03Year5,0.026044503,1.28067388,1.461431361,2.768149744,2.760976818,0,0,0,0,0,0,0,0,0,0,0,0.894691454,1.866285364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894691454,1.866285364,0,0,0,0,0,0,0,0,0,0,5.529126562,2.560284375,0.70576275,8.795173687,0.1525,0.385,0.5375,0
PIPN 16,23,03Year10,0,0.72744037,1.741653575,2.469093945,1.755922806,1.344308674,0,0,0,0,0,0,0,0,0,0,1.755922806,0,0,0,0,0.215970902,1.128337772,0,0,0,0,0,0,0,0,1.755922806,0,0,0,0,0,0.215970902,1.128337772,0,0,0,0,5.569325425,9.82141875,1.801069875,17.19181405,0.585,0.9825,1.5675,0
PIPN 17,5,Pre,0.017283886,0.603764296,0.288158518,0.9092067,15.91203904,0,0,0,0,0,0,0,0,0,0,0,1.053208135,0,3.075701215,0,11.78312969,0,0,0,0,0,0,0,0,0,0,1.053208135,3.075701215,0,11.78312969,0,0,0,0,0,0,0,0,16.82124574,23.92396875,0.83408325,41.57929774,1.425,0.455,1.88,0
PIPN 17,6,01Post,0.034553962,0.823361321,0,0.857915283,0,7.203640996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214056039,0,0,0,6.989584956,0,0,0,0,0,0,0,0,0,0,0,0.214056039,0,0,6.989584956,0,0,8.061556279,8.688178125,0.696597,17.4463314,0.5175,0.38,0.8975,0
PIPN 17,7,01Year1,0.04319677,0.493971277,0,0.537168047,0,5.661563815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.661563815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.661563815,0,0,0,6.198731862,7.261134375,1.1182215,14.57808774,0.4325,0.61,1.0425,0
PIPN 17,8,01Year2,0.051841734,0.493853351,0.288028934,0.833724019,0,5.049975131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.049975131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.049975131,0,0,0,5.88369915,3.1898625,1.14571875,10.2192804,0.19,0.625,0.815,0
PIPN 17,9,01Year5,0,0.384186463,0.288028934,0.672215396,0,3.673900593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.673900593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.673900593,0,0,0,4.346115989,5.2045125,1.379445375,10.93007386,0.31,0.7525,1.0625,0
PIPN 17,10,01Year10,0.051821018,1.207454541,0.288028934,1.547304493,0.285122644,5.351400982,0,0,0,0,0,0,0,0,0,0,0.285122644,0,0,0,0,0,0,0,5.351400982,0,0,0,0,0,0,0.285122644,0,0,0,0,0,0,0,5.351400982,0,0,0,7.18382812,5.414371875,1.60400625,14.20220624,0.3225,0.875,1.1975,0
PIPN 17,13,02Post,0,0.494097407,0,0.494097407,1.960945536,0,0,0,0,0,0,0,0,0,0,0,0.471325188,1.489620348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471325188,1.489620348,0,0,0,0,0,0,0,0,0,0,2.455042944,1.93070625,0.398710125,4.784459319,0.115,0.2175,0.3325,0
PIPN 17,14,02Year1,0.017277846,0.933184517,0.288259265,1.238721627,1.69909821,0,0,0,0,0,0,0,0,0,0,0,0.209477861,1.489620348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209477861,1.489620348,0,0,0,0,0,0,0,0,0,0,2.937819837,3.063946875,0.696597,6.698363712,0.1825,0.38,0.5625,0
PIPN 17,15,02Year2,0.034550942,0.933203707,0.288259265,1.256013914,1.69909821,0,0,0,0,0,0,0,0,0,0,0,0.209477861,1.489620348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209477861,1.489620348,0,0,0,0,0,0,0,0,0,0,2.955112124,3.567609375,0.989901,7.512622499,0.2125,0.54,0.7525,0
PIPN 17,16,02Year5,0.017280866,0.768446976,0.288259265,1.073987107,0.209477861,1.118333595,0,0,0,0,0,0,0,0,0,0,0.209477861,0,0,0,0,0,1.118333595,0,0,0,0,0,0,0,0,0.209477861,0,0,0,0,0,0,1.118333595,0,0,0,0,2.401798563,2.93803125,0.72409425,6.063924063,0.175,0.395,0.57,0
PIPN 17,17,02Year10,0.034547057,1.152559388,1.152346066,2.339452511,0.285122645,1.577025108,0,0,0,0,0,0,0,0,0,0,0.285122645,0,0,0,0,0,0,1.577025108,0,0,0,0,0,0,0,0.285122645,0,0,0,0,0,0,1.577025108,0,0,0,0,4.201600264,12.50761875,1.4481885,18.15740751,0.745,0.79,1.535,0
PIPN 18,5,Pre,0.025970518,0.935915039,0.576475279,1.538360835,5.065346977,0,0,0,0,0,0,0,0,0,0,0,0,1.692352921,0,3.372994056,0,0,0,0,0,0,0,0,0,0,0,0,1.692352921,3.372994056,0,0,0,0,0,0,0,0,0,6.603707812,18.84537188,1.4848515,26.93393119,1.1225,0.81,1.9325,0
PIPN 18,6,01Post,0.025910294,0.552203285,0.288086534,0.866200113,1.856317909,0,0,0,0,0,0,0,0,0,0,0,0.708562988,1.147754922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708562988,1.147754922,0,0,0,0,0,0,0,0,0,0,2.722518023,8.436346875,0.3849615,11.5438264,0.5025,0.21,0.7125,0
PIPN 18,7,01Year1,0.008636765,0.496236971,0.288086534,0.792960269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792960269,2.8540875,1.141135875,4.788183644,0.17,0.6225,0.7925,0
PIPN 18,8,01Year2,0.01728259,0.66053974,0.578181863,1.256004193,1.317575803,0.811370061,0,0,0,0,0,0,0,0,0,0,0,1.317575803,0,0,0,0.811370061,0,0,0,0,0,0,0,0,0,0,1.317575803,0,0,0,0,0.811370061,0,0,0,0,0,3.384950057,3.1898625,1.063227,7.638039557,0.19,0.58,0.77,0
PIPN 18,9,01Year5,0.017333753,0.881956756,1.732839005,2.632129514,1.507535725,0,0,0,0,0,0,0,0,0,0,0,1.507535725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.507535725,0,0,0,0,0,0,0,0,0,0,0,4.139665239,8.688178125,1.65900075,14.48684411,0.5175,0.905,1.4225,0
PIPN 18,10,01Year10,0.086677824,1.541541585,1.156665938,2.784885347,31.97773923,0,0,0,0,0,0,0,0,0,0,0,6.596586126,0,0,0,25.38115311,0,0,0,0,0,0,0,0,0,0,6.596586126,0,0,25.38115311,0,0,0,0,0,0,0,0,34.76262458,1.133240625,1.84231575,37.73818095,0.0675,1.005,1.0725,0
PIPN 18,13,02Post,0.086445992,1.598252866,0.866570608,2.551269466,39.48127333,0.353635705,0,0,0,0,0,0,0,0,0,0,1.407990783,0,0,14.79546033,23.27782221,0.353635705,0,0,0,0,0,0,0,0,0,1.407990783,0,14.79546033,23.27782221,0,0,0.353635705,0,0,0,0,0,42.3861785,0.335775,0.6782655,43.400219,0.02,0.37,0.39,0
PIPN 18,14,02Year1,0.095185083,1.212417948,1.154959353,2.462562384,47.71056237,0.44841024,0,0,0,0,0,0,0,0,0,0,1.765034595,0,0,0,45.94552777,0.44841024,0,0,0,0,0,0,0,0,0,1.765034595,0,0,45.94552777,0,0,0.44841024,0,0,0,0,0,50.62153499,1.133240625,0.73326,52.48803562,0.0675,0.4,0.4675,0
PIPN 18,15,02Year2,0.060818693,1.155361268,0.866570608,2.082750569,29.99869539,0,0,0,0,0,0,0,0,0,0,0,0.960366365,0,0,18.76930324,10.26902578,0,0,0,0,0,0,0,0,0,0,0.960366365,0,18.76930324,10.26902578,0,0,0,0,0,0,0,0,32.08144596,2.056621875,1.12738725,35.26545508,0.1225,0.615,0.7375,0
PIPN 18,19,03Post,0.043244047,0.22032665,4.035522479,4.299093176,36.00434461,0,0,0,0,0,0,0,0,0,0,0,1.678214071,0,0,12.72602221,21.60010833,0,0,0,0,0,0,0,0,0,0,1.678214071,0,12.72602221,21.60010833,0,0,0,0,0,0,0,0,40.30343779,1.385071875,0.6782655,42.36677516,0.0825,0.37,0.4525,0
PIPN 18,20,03Year1,0.095212263,0.550080121,0.29009533,0.935387714,41.96764341,0,0,0,0,0,0,0,0,0,0,0,1.392242616,0,0,7.544590372,33.03081042,0,0,0,0,0,0,0,0,0,0,1.392242616,0,7.544590372,33.03081042,0,0,0,0,0,0,0,0,42.90303113,2.056621875,0.8615805,45.8212335,0.1225,0.47,0.5925,0
PIPN 18,21,03Year2,0.07785133,0.935417262,0.29009533,1.303363921,23.02584517,0,0,0,0,0,0,0,0,0,0,0,0.872527978,0,0,12.78388924,9.369427949,0,0,0,0,0,0,0,0,0,0,0.872527978,0,12.78388924,9.369427949,0,0,0,0,0,0,0,0,24.32920909,3.231834375,0.811168875,28.37221234,0.1925,0.4425,0.635,0
PIPN 18,22,03Year5,0.017333753,0.440978378,1.160381318,1.618693449,1.499555827,28.96951462,0,0,0,0,0,0,0,0,0,0,1.499555827,0,0,0,0,0.439631567,0,0,10.7707377,17.75914535,0,0,0,0,0,1.499555827,0,0,0,0,0,0.439631567,0,10.7707377,17.75914535,0,0,32.0877639,2.476340625,1.27403925,35.83814377,0.1475,0.695,0.8425,0
PIPN 18,23,03Year10,0.103761624,0.66201275,0.868579404,1.634353778,8.388699634,19.13739158,0,0,0,0,0,0,0,0,0,0,0.41914391,0,0,7.969555725,0,0.531954196,0,0,10.09417026,8.51126713,0,0,0,0,0,0.41914391,0,7.969555725,0,0,0,0.531954196,0,10.09417026,8.51126713,0,0,29.160445,8.436346875,1.617754875,39.21454675,0.5025,0.8825,1.385,0
PIPN 19,5,Pre,0.025906409,0.932795125,1.440562222,2.399263756,4.55367433,17.3299164,0,0,0,0,0,0,0,0,0,0,0.918176965,0,0,3.635497365,0,0.632956644,0.628591426,1.746087295,6.984349181,7.337931858,0,0,0,0,0,0.918176965,0,3.635497365,0,0,0,0.632956644,2.374678721,6.984349181,7.337931858,0,0,24.28285449,26.27439375,1.60400625,52.16125449,1.565,0.875,2.44,0
PIPN 19,6,01Post,0.034541879,0.439029524,0.864245187,1.33781659,2.523480281,3.77691922,0,0,0,0,0,0,0,0,0,0,0.84309825,1.68038203,0,0,0,0,1.261548071,0,2.51537115,0,0,0,0,0,0,0.84309825,1.68038203,0,0,0,0,0,1.261548071,2.51537115,0,0,0,7.638216091,5.330428125,0.407875875,13.37652009,0.3175,0.2225,0.54,0
PIPN 19,7,01Year1,0,0.329272143,0.86436037,1.193632513,5.792552062,1.414330709,0,0,0,0,0,0,0,0,0,0,0.953573194,1.488504497,0,3.350474371,0,0,0,1.414330709,0,0,0,0,0,0,0,0.953573194,1.488504497,3.350474371,0,0,0,0,1.414330709,0,0,0,0,8.400515284,4.994653125,1.3015365,14.69670491,0.2975,0.71,1.0075,0
PIPN 19,8,01Year2,0.025906409,0.164668982,0.576201852,0.766777244,2.732801226,4.698154825,0,0,0,0,0,0,0,0,0,0,1.052419195,1.68038203,0,0,0,0,0,1.746087295,2.95206753,0,0,0,0,0,0,1.052419195,1.68038203,0,0,0,0,0,1.746087295,2.95206753,0,0,0,8.197733294,2.26648125,1.51234875,11.97656329,0.135,0.825,0.96,0
PIPN 19,9,01Year5,0.069087211,0.823059684,1.440331856,2.332478752,4.110944709,2.11361048,0,0,0,0,0,0,0,0,0,0,1.820043256,2.290901453,0,0,0,0,0,2.11361048,0,0,0,0,0,0,0,1.820043256,2.290901453,0,0,0,0,0,2.11361048,0,0,0,0,8.557033941,6.96733125,1.09072425,16.61508944,0.415,0.595,1.01,0
PIPN 19,10,01Year10,0.120927654,0.548743024,1.152288522,1.8219592,4.262155824,5.470623897,0,0,0,0,0,0,0,0,0,0,1.599128246,2.663027577,0,0,0,0.353582677,2.60167007,0,2.51537115,0,0,0,0,0,0,1.599128246,2.663027577,0,0,0,0,0.353582677,2.60167007,2.51537115,0,0,0,11.55473892,5.12056875,1.5215145,18.19682217,0.305,0.83,1.135,0
PIPN 19,13,02Post,0.112281825,0.823037744,1.440562222,2.375881791,2.779465797,0.558747934,0,0,0,0,0,0,0,0,0,0,0.657183994,2.122281803,0,0,0,0.558747934,0,0,0,0,0,0,0,0,0,0.657183994,2.122281803,0,0,0,0,0.558747934,0,0,0,0,0,5.714095522,2.5183125,0.88907775,9.121485772,0.15,0.485,0.635,0
PIPN 19,14,02Year1,0.086365057,0.109779321,1.152288522,1.3484329,3.303000668,0.715895791,0,0,0,0,0,0,0,0,0,0,1.326080633,1.976920036,0,0,0,0.715895791,0,0,0,0,0,0,0,0,0,1.326080633,1.976920036,0,0,0,0,0.715895791,0,0,0,0,0,5.367329359,0.377746875,0.806586,6.551662234,0.0225,0.44,0.4625,0
PIPN 19,15,02Year2,0.120917295,0.274382482,1.440447039,1.835746816,2.953899922,0.353582678,0,0,0,0,0,0,0,0,0,0,1.645644014,1.308255908,0,0,0,0.353582678,0,0,0,0,0,0,0,0,0,1.645644014,1.308255908,0,0,0,0,0.353582678,0,0,0,0,0,5.143229416,1.5109875,0.655351125,7.309568041,0.09,0.3575,0.4475,0
PIPN 19,19,03Post,0.034541879,0.274360542,2.016533709,2.325436129,2.866682862,0,0,0,0,0,0,0,0,0,0,0,0.744401056,2.122281806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744401056,2.122281806,0,0,0,0,0,0,0,0,0,0,5.192118991,1.385071875,0.74242575,7.319616616,0.0825,0.405,0.4875,0
PIPN 19,20,03Year1,0.008638923,0.548808845,0.864245187,1.421692955,3.233034043,0.157147857,0,0,0,0,0,0,0,0,0,0,0.942132586,2.290901456,0,0,0,0.157147857,0,0,0,0,0,0,0,0,0,0.942132586,2.290901456,0,0,0,0,0.157147857,0,0,0,0,0,4.811874854,3.147890625,0.747008625,8.706774104,0.1875,0.4075,0.595,0
PIPN 19,21,03Year2,0.095003979,0.329228262,1.152403705,1.576635946,3.924956056,0,0,0,0,0,0,0,0,0,0,0,1.261928475,2.663027581,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261928475,2.663027581,0,0,0,0,0,0,0,0,0,0,5.501592002,1.888734375,0.769923,8.160249377,0.1125,0.42,0.5325,0
PIPN 19,22,03Year5,0.069094117,0.603566863,1.152403705,1.825064685,2.261943032,0.279373968,0,0,0,0,0,0,0,0,0,0,0.285022994,1.976920039,0,0,0,0.279373968,0,0,0,0,0,0,0,0,0,0.285022994,1.976920039,0,0,0,0,0.279373968,0,0,0,0,0,4.366381685,3.567609375,0.682848375,8.616839435,0.2125,0.3725,0.585,0
PIPN 19,23,03Year10,0.051819725,0.438985643,0.86436037,1.355165737,1.773527493,1.174243708,0,0,0,0,0,0,0,0,0,0,0.285022994,1.4885045,0,0,0,0.436521824,0.737721883,0,0,0,0,0,0,0,0,0.285022994,1.4885045,0,0,0,0,0.436521824,0.737721883,0,0,0,0,4.302936938,5.2045125,1.723161,11.23061044,0.31,0.94,1.25,0
PIPN 20,5,Pre,0.017291638,1.320184354,0,1.337475992,12.67964771,0.168994374,0,0,0,0,0,0,0,0,0,0,0.472100993,1.681641719,0,10.525905,0,0.168994374,0,0,0,0,0,0,0,0,0,0.472100993,1.681641719,10.525905,0,0,0,0.168994374,0,0,0,0,0,14.18611807,16.1172,0.623271,30.92658907,0.96,0.34,1.3,0
PIPN 20,6,01Post,0.025919356,0.219993265,0,0.245912622,5.618584661,0,0,0,0,0,0,0,0,0,0,0,0.373018069,0,0,5.245566592,0,0,0,0,0,0,0,0,0,0,0,0.373018069,0,5.245566592,0,0,0,0,0,0,0,0,0,5.864497283,3.315778125,0.61410525,9.794380658,0.1975,0.335,0.5325,0
PIPN 20,7,01Year1,0.00863547,0.22068463,0,0.2293201,5.974117508,0,0,0,0,0,0,0,0,0,0,0,0.373018069,0,0,5.601099439,0,0,0,0,0,0,0,0,0,0,0,0.373018069,0,5.601099439,0,0,0,0,0,0,0,0,0,6.203437608,1.049296875,1.246542,8.499276483,0.0625,0.68,0.7425,0
PIPN 20,8,01Year2,0,0.494838015,0,0.494838015,5.245566592,0.214408378,0,0,0,0,0,0,0,0,0,0,0,0,0,5.245566592,0,0.214408378,0,0,0,0,0,0,0,0,0,0,0,5.245566592,0,0,0,0.214408378,0,0,0,0,0,5.954812985,7.093246875,1.56734325,14.61540311,0.4225,0.855,1.2775,0
PIPN 20,9,01Year5,0.008696988,0.384769069,0.288043335,0.681509392,5.531158551,0,0,0,0,0,0,0,0,0,0,0,0.285591959,0,0,5.245566592,0,0,0,0,0,0,0,0,0,0,0,0.285591959,0,5.245566592,0,0,0,0,0,0,0,0,0,6.212667943,4.574934375,0.774505875,11.56210819,0.2725,0.4225,0.695,0
PIPN 20,10,01Year10,0.043225219,0.933791557,1.444536593,2.421553369,9.897121064,3.938113057,0,0,0,0,0,0,0,0,0,0,1.076569023,0,0,8.820552041,0,0,0,0,3.938113057,0,0,0,0,0,0,1.076569023,0,8.820552041,0,0,0,0,0,3.938113057,0,0,0,16.25678749,5.708175,0.83408325,22.79904574,0.34,0.455,0.795,0
PIPN 20,13,02Post,0.086462107,0.823965736,0,0.910427843,8.640412048,0,0,0,0,0,0,0,0,0,0,0,0.373018069,0,4.91825886,3.349135119,0,0,0,0,0,0,0,0,0,0,0,0.373018069,4.91825886,3.349135119,0,0,0,0,0,0,0,0,0,9.55083989,1.93070625,0.554527875,12.03607402,0.115,0.3025,0.4175,0
PIPN 20,14,02Year1,0.017283886,0.549981332,0.578829072,1.14609429,7.221165554,0,0,0,0,0,0,0,0,0,0,0,0.373018069,0,6.848147485,0,0,0,0,0,0,0,0,0,0,0,0,0.373018069,6.848147485,0,0,0,0,0,0,0,0,0,0,8.367259844,3.399721875,0.769923,12.53690472,0.2025,0.42,0.6225,0
PIPN 20,15,02Year2,0.069123877,0.55045813,0,0.619582006,6.248309311,0.280043596,0,0,0,0,0,0,0,0,0,0,0,3.17245431,3.075855001,0,0,0.280043596,0,0,0,0,0,0,0,0,0,0,6.248309311,0,0,0,0,0.280043596,0,0,0,0,0,7.147934913,1.8467625,0.554527875,9.549225288,0.11,0.3025,0.4125,0
PIPN 20,19,03Post,0,0.550063595,0,0.550063595,7.009809247,0,0,0,0,0,0,0,0,0,0,0,0.373963429,1.495853717,5.1399921,0,0,0,0,0,0,0,0,0,0,0,0,0.373963429,6.635845818,0,0,0,0,0,0,0,0,0,0,7.559872842,2.1825375,0.582025125,10.32443547,0.13,0.3175,0.4475,0
